gene_symbol,Lpgat1
gene_accession_id,MGI:2446186
pvalue,0.6439036
parameter_id,IMPC_DXA_002_001
mouse_life_stage,Late adult
mouse_strain,C57BL
parameter_name,Fat mass
analysis_id,2i37u687a80t3hf
