parameter_id,IMPC_IMM_004_002
gene_accession_id,MGI:1914071
analysis_id,u80v11j0z45k723
pvalue,0.6004364
mouse_strain,C57BL
parameter_name,NKT cells (panel A) - % of live leukocytes (Panel A)
gene_symbol,Bcs1l
mouse_life_stage,E9.5
