parameter_id,IMPC_EYE_026_001
mouse_life_stage,Early adult
gene_accession_id,MGI:95457
pvalue,0.6726313
parameter_name,Retinal Blood Vessels Pattern
analysis_id,69yh540fv3806n4
mouse_strain,C3H
gene_symbol,Mecom
