mouse_life_stage,Middle aged adult
analysis_id,5kgflqiiq7ud7m8
mouse_strain,C57BL
parameter_id,UCD_OWT_008_001
parameter_name,Liver weight
pvalue,0.9131273
gene_accession_id,MGI:109356
gene_symbol,Snap23
