pvalue,0.585361
gene_symbol,Kdm4c
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1924054
parameter_id,HRWLLA_FEA_015_001
analysis_id,e35482jtfb78n53
parameter_name,Cue Baseline % Freezing Time
