parameter_id,IMPC_IMM_032_001
parameter_name,CD8 CD44+CD62L- T cells
mouse_life_stage,Early adult
gene_symbol,Ints7
mouse_strain,C57BL
gene_accession_id,MGI:1924315
analysis_id,wco79069h62197c
pvalue,0.350019
