parameter_id,IMPC_IMM_051_001
gene_symbol,Bpifa3
analysis_id,qs48kw56b4zni35
pvalue,0.7587089
parameter_name,Monocytes
gene_accession_id,MGI:1920638
mouse_life_stage,Early adult
mouse_strain,C57BL
