parameter_id,IMPC_CBC_058_001
pvalue,0.5019009
gene_symbol,Eprs1
mouse_life_stage,E12.5
analysis_id,s6yoh9m04fd3747
mouse_strain,C57BL
gene_accession_id,MGI:97838
parameter_name,Cholesterol ratio
