gene_symbol,Slc45a3
gene_accession_id,MGI:1922082
pvalue,0.597936
mouse_strain,C57BL
parameter_id,MGP_PBI_038_001
mouse_life_stage,Early adult
parameter_name,Ly6Clow monocyte number
analysis_id,6loh9uf6dne39eh
