parameter_id,IMPC_CSD_070_001
gene_accession_id,MGI:1915087
mouse_strain,C57BL
analysis_id,647m876338z8bc4
pvalue,0.1392275
parameter_name,Lower teeth appearance
mouse_life_stage,Early adult
gene_symbol,Tiprl
