mouse_life_stage,E9.5
gene_accession_id,MGI:1913483
pvalue,0.4080019
parameter_id,IMPC_OFD_020_001
analysis_id,d8c26lb207lfz03
mouse_strain,C57BL
gene_symbol,Dmap1
parameter_name,Distance travelled - total
