parameter_id,IMPC_OFD_009_001
mouse_strain,C57BL
pvalue,0.4491342
analysis_id,fzjd42266y65xx2
gene_symbol,Frmpd1
mouse_life_stage,Late adult
parameter_name,Whole arena average speed
gene_accession_id,MGI:2446274
