gene_symbol,Slc30a4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_013_001_001
analysis_id,0l3dq2317ii107t
parameter_name,Eye
pvalue,0.7407423
gene_accession_id,MGI:1345282
