parameter_id,MGP_IMM_094_001
gene_symbol,Mgst2
analysis_id,387i637s7wu1u1f
gene_accession_id,MGI:2448481
pvalue,0.5942289
parameter_name,KLRG1+ CD4- NKT cells - % of CD45+
mouse_strain,C57BL
mouse_life_stage,Early adult
