mouse_strain,C57BL
pvalue,0.7695561
parameter_name,Neutrophil percentage
parameter_id,MGP_PBI_019_001
mouse_life_stage,Early adult
gene_accession_id,MGI:107794
analysis_id,pa49ry2x9161a8k
gene_symbol,Zfp69
