parameter_id,IMPC_CBC_018_001
gene_symbol,Frmpd1
analysis_id,185f21p71e4ibm6
mouse_strain,C57BL
mouse_life_stage,Late adult
gene_accession_id,MGI:2446274
pvalue,0.1467867
parameter_name,Glucose
