parameter_id,MGP_IMM_010_001
gene_accession_id,MGI:1328306
mouse_strain,C57BL
analysis_id,304u40w40u8e5lp
gene_symbol,Orc2
mouse_life_stage,E9.5
parameter_name,Effector Treg cells - % of Treg
pvalue,0.5896012
