parameter_id,MGP_IMM_004_001
analysis_id,622clof43lq2hq7
parameter_name,Total CD4+ T cells - % of ab T cells
mouse_life_stage,Early adult
gene_accession_id,MGI:88479
pvalue,0.6563902
gene_symbol,Cpa3
mouse_strain,C57BL
