parameter_id,MGP_PBI_032_001
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.2332495
gene_symbol,Car13
analysis_id,w4024p27h7uj34u
gene_accession_id,MGI:1931322
parameter_name,CD4+ KLRG1+ alpha beta T cell number
