parameter_id,JAX_OFD_020_001
gene_accession_id,MGI:2674093
analysis_id,99vao0vmu2l63r0
parameter_name,Distance travelled - total
mouse_life_stage,Early adult
pvalue,0.182089
mouse_strain,C57BL
gene_symbol,Psd4
