mouse_strain,C57BL
parameter_name,Effector NK cells - % of CD45+
mouse_life_stage,E15.5
pvalue,0.6504974
gene_symbol,Mapkap1
gene_accession_id,MGI:2444554
parameter_id,MGP_IMM_099_001
analysis_id,58es6rso4mu13n9
