parameter_id,IMPC_OFD_018_001
gene_accession_id,MGI:103302
pvalue,0.636246
gene_symbol,Bmp7
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,wo7o71ir1y88wd0
parameter_name,Latency to center entry
