pvalue,0.7341122
mouse_strain,C57BL
gene_accession_id,MGI:95576
parameter_id,IMPC_XRY_023_001
mouse_life_stage,Early adult
gene_symbol,Fpgs
parameter_name,Ulna
analysis_id,968586cwx9isyg8
