mouse_strain,C57BL
analysis_id,238tt89399223ec
gene_accession_id,MGI:2444114
pvalue,0.4140594
parameter_name,Haemoglobin
mouse_life_stage,Early adult
parameter_id,ESLIM_016_001_003
gene_symbol,Zcchc2
