parameter_id,MGP_IMM_017_001
gene_symbol,Trdmt1
gene_accession_id,MGI:1274787
analysis_id,z2c9opr2oemya7d
pvalue,0.3406603
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,KLRG1+ CD8+ T cells - % of CD8+
