mouse_life_stage,Late adult
mouse_strain,C57BL
parameter_id,IMPC_ECG_004_001
gene_accession_id,MGI:2140475
pvalue,0.4439564
parameter_name,RR
gene_symbol,AU040320
analysis_id,5g69i2epi8q2ugb
