parameter_id,ESLIM_007_001_015
parameter_name,Number of centre entries
analysis_id,0r3prk4a0476z5v
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1914437
pvalue,0.1626733
gene_symbol,Zmynd19
