mouse_strain,C57BL
gene_symbol,Hspa5
pvalue,0.2889931
mouse_life_stage,Early adult
analysis_id,uu9wyz33153djy4
parameter_name,Resting NK cells - % of CD45+
gene_accession_id,MGI:95835
parameter_id,MGP_IMM_100_001
