mouse_life_stage,Middle aged adult
parameter_id,MGP_MLN_066_001
gene_accession_id,MGI:109128
mouse_strain,C57BL
parameter_name,Effector CD4+ T helper cells - % of CD45+
pvalue,0.3096321
analysis_id,inwn0n6y71l2d31
gene_symbol,Hnf4a
