Parameter_id,IMPC_ECG_005_001
Gene_accession_id,MGI:3045306
Pvalue,0.4374748
Analysis_id,85768cul8zfwo00
Mouse_life_stage,Early adult
Mouse_strain,C57BL
Gene_symbol,Exd1
parameter_name,PQ
