parameter_id,IMPC_EYE_056_001
pvalue,0.434255
mouse_strain,C57BL
gene_accession_id,MGI:1341628
gene_symbol,Atrn
analysis_id,a47ej11wzh7aoai
mouse_life_stage,Early adult
parameter_name,Mean left eye lens density
