parameter_id,M-G-P_020_001_001
gene_symbol,Frmpd1
pvalue,0.8851663
analysis_id,3u9tmmuqb68kd22
gene_accession_id,MGI:2446274
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Body Weight
