pvalue,0.06290513
parameter_name,Latency to first transition into dark
gene_accession_id,MGI:1918345
parameter_id,IMPC_LDT_006_001
analysis_id,6b110o2heude7op
gene_symbol,Kif24
mouse_strain,C57BL
mouse_life_stage,Early adult
