gene_accession_id,MGI:1919107
pvalue,0.6687995
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Slc17a9
parameter_id,IMPC_FEA_106_001
parameter_name,Difference in Cue Tone and Cue Baseline % Freezing
analysis_id,t4f856iid7h7j4z
