mouse_strain,C57BL
parameter_id,IMPC_CSD_069_001
gene_symbol,Lpgat1
analysis_id,31bfhic7an775xc
parameter_name,Upper teeth appearance
gene_accession_id,MGI:2446186
pvalue,0.3405273
mouse_life_stage,Early adult
