parameter_id,ESLIM_011_001_704
mouse_life_stage,E12.5
gene_symbol,Bmi1
gene_accession_id,MGI:88174
parameter_name,Prepulse inhibition - PP4
analysis_id,u35wa96z1j875g6
mouse_strain,C57BL
pvalue,0.8826755
