mouse_life_stage,Early adult
gene_accession_id,MGI:2446274
parameter_name,Whole arena resting time
pvalue,0.8468854
gene_symbol,Frmpd1
parameter_id,ESLIM_007_001_003
analysis_id,py35z52r8ja92pn
mouse_strain,C57BL
