mouse_strain,C57BL
analysis_id,g44y05052wbs8u7
gene_symbol,Mapkap1
gene_accession_id,MGI:2444554
pvalue,0.5990106
parameter_name,Total NK cells - % of CD45+
mouse_life_stage,E15.5
parameter_id,MGP_IMM_033_001
