parameter_id,IMPC_OFD_007_001
gene_symbol,Zmynd8
pvalue,1.455551
mouse_life_stage,Early adult
parameter_name,Whole arena resting time
mouse_strain,129SV
analysis_id,5kmx2j9u1c2es57
gene_accession_id,MGI:1918025
