parameter_id,IMPC_HEM_003_001
gene_symbol,Lcn2
pvalue,0.699094
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Hemoglobin
gene_accession_id,MGI:96757
analysis_id,42p9aouw8dcn0l6
