parameter_id,MGP_PBI_027_001
parameter_name,NK cell number
analysis_id,q3r2p723n9689sf
gene_symbol,Kif24
mouse_strain,C57BL
pvalue,0.2031328
gene_accession_id,MGI:1918345
mouse_life_stage,Early adult
