parameter_id,MGP_MLN_006_001
gene_accession_id,MGI:106659
analysis_id,60u3g123p5g6jw0
pvalue,0.5907443
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
gene_symbol,Sprr1b
mouse_life_stage,Early adult
mouse_strain,C57BL
