mouse_life_stage,E12.5
analysis_id,54t95i0m87010b2
mouse_strain,C57BL
parameter_id,M-G-P_016_001_001
pvalue,0.5905165
gene_symbol,Tiprl
parameter_name,White blood cell-count
gene_accession_id,MGI:1915087
