parameter_id,ESLIM_014_001_008
gene_accession_id,MGI:1914556
parameter_name,Cornea vascularisation
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.7899192
gene_symbol,Zc2hc1a
analysis_id,565508pyw2s9qp2
