mouse_strain,C57BL
parameter_name,Center distance travelled
mouse_life_stage,Early adult
analysis_id,01821g6x8n2u13h
pvalue,0.8338029
gene_symbol,Sla2
parameter_id,JAX_OFD_014_001
gene_accession_id,MGI:1925049
