gene_accession_id,MGI:109356
gene_symbol,Snap23
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_038_001
pvalue,0.779469
parameter_name,Basophil differential count
analysis_id,zn8q7r79sk194ia
