mouse_life_stage,E12.5
analysis_id,09786idjp4ugzhg
mouse_strain,C57BL
gene_accession_id,MGI:1915087
parameter_name,Periphery distance travelled
gene_symbol,Tiprl
pvalue,0.9164899
parameter_id,HRWLLA_OFD_010_001
