mouse_life_stage,Early adult
parameter_id,IMPC_CSD_007_001
mouse_strain,C57BL
pvalue,0.6494488
analysis_id,ga725a01t7ma509
parameter_name,Coat - color - abdomen
gene_accession_id,MGI:1919935
gene_symbol,Dnajc6
