mouse_life_stage,Late adult
analysis_id,61c5d0g6x16cq21
mouse_strain,C57BL
parameter_name,Startle Response
gene_symbol,Slc30a4
pvalue,0.07457178
gene_accession_id,MGI:1345282
Parameter_id,M-G-P_008_001_013
