parameter_id,IMPC_CBC_005_001
mouse_strain,C57BL
pvalue,0.8729015
gene_accession_id,MGI:2446186
gene_symbol,LPGAT1
mouse_life_stage,Late adult
parameter_name,Creatinine
analysis_id,c444u2z8j6m67n2
