pvalue,0.3509627
mouse_life_stage,E18.5
mouse_strain,C57BL
gene_accession_id,MGI:2685277
parameter_id,TCPLA_GRS_011_001
analysis_id,738k5pk6847i15n
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
gene_symbol,Zyg11b
