mouse_life_stage,E9.5
gene_symbol,Bcs1l
pvalue,0.6525998
gene_accession_id,MGI:1914071
analysis_id,n6x81175y7jpktf
parameter_id,IMPC_GEP_083_001
mouse_strain,C57BL
parameter_name,Tongue out
