gene_symbol,Slc28a2
mouse_life_stage,Early adult
analysis_id,947k12n72x0w4u3
mouse_strain,C57BL
parameter_name,% Pre-pulse inhibition - PPI4
gene_accession_id,MGI:1913105
parameter_id,IMPC_ACS_036_001
pvalue,0.87734
