parameter_id,IMPC_EYE_027_001
pvalue,0.3611026
parameter_name,Persistence of hyaloid vascular system
analysis_id,2p48l2q946r5a4m
mouse_life_stage,E9.5
gene_accession_id,MGI:3026886
gene_symbol,Cdin1
mouse_strain,C57BL
