parameter_id,MGP_IMM_073_001
gene_symbol,Abo
mouse_life_stage,Early adult
analysis_id,dd70rn3qh0rxbip
pvalue,0.5360627
mouse_strain,C57BL
gene_accession_id,MGI:2135738
parameter_name,Effector CD4+ T helper cells - % of CD45+
