pvalue,0.991166
analysis_id,u105ztywe61xtc0
parameter_id,IMPC_GEL_006_001
gene_accession_id,MGI:894679
mouse_strain,C57BL
gene_symbol,Bach2
parameter_name,Pericardium Morphology
mouse_life_stage,Early adult
