gene_symbol,Slc2a8
analysis_id,k571p09u8w44q00
pvalue,0.3993589
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1860103
parameter_name,Initial response to glucose challenge
parameter_id,IMPC_IPG_011_001
