mouse_strain,C57BL
parameter_id,MGP_IMM_131_001
gene_symbol,Zmynd8
mouse_life_stage,Early adult
pvalue,0.5674722
analysis_id,zo90027h701c9qq
gene_accession_id,MGI:1918025
parameter_name,CD103+ CD11b-low cDC - % of CD45+
