mouse_strain,129SV
analysis_id,651v349id15lh2f
pvalue,0.7759223
parameter_id,MGP_MLN_072_001
gene_accession_id,MGI:1921802
gene_symbol,Nipal3
mouse_life_stage,Early adult
parameter_name,KLRG1+ Treg cells - % of CD45+
