mouse_life_stage,E18.5
parameter_id,MGP_PBI_038_001
pvalue,0.6603749
parameter_name,Ly6Clow monocyte number
mouse_strain,C57BL
gene_accession_id,MGI:2685277
gene_symbol,Zyg11b
analysis_id,bmalkscwvck0s4p
