parameter_id,IMPC_XRY_022_001
pvalue,0.2845943
gene_accession_id,MGI:3045306
analysis_id,q1023q67d8d9k62
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Radius
gene_symbol,Exd1
