parameter_id,IMPC_EYE_026_001
mouse_life_stage,Early adult
gene_symbol,Snap23
pvalue,0.7278887
parameter_name,Retinal Blood Vessels Pattern
mouse_strain,C57BL
analysis_id,6w105wz3664acgs
gene_accession_id,MGI:109356
