mouse_strain,C57BL
parameter_id,MGP_PBI_015_001
gene_symbol,Hrnr
gene_accession_id,MGI:3046938
analysis_id,4dpjf5064byztv0
parameter_name,IgD+ mature B cell percentage
mouse_life_stage,Early adult
pvalue,0.9949354
