parameter_id,MGP_MLN_005_001
analysis_id,w9iuvhpo8a5pfj8
mouse_life_stage,Early adult
pvalue,0.3830416
gene_symbol,Casq1
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
mouse_strain,C57BL
gene_accession_id,MGI:1309468
